IDXCode,Company_Name,symbol,shortName,longName,original_index,reference_riskLevel,predicted_riskLevel,predicted_riskLevel_encoded,proba_High Risk,proba_Low Risk,proba_Medium Risk,max_proba,margin,entropy_norm,is_uncertain_max_proba,is_uncertain_margin,is_uncertain_entropy,is_uncertain
B155.JK,Company B155in Conglomerates,BNBR.JK,Bakrie & Brothers Tbk,PT Bakrie & Brothers Tbk,154,High Risk,High Risk,0,0.91572523,0.03965472,0.044620093,0.91572523,0.87110513,0.31617723905065187,False,False,False,False
I378.JK,Company I378in Lumber & Wood Production,IFII.JK,Indonesia Fibreboard Industry T,PT Indonesia Fibreboard Industry Tbk,377,High Risk,High Risk,0,0.91572523,0.03965472,0.044620093,0.91572523,0.87110513,0.31617723905065187,False,False,False,False
S748.JK,Company S748in Building Materials,SMCB.JK,Solusi Bangun Indonesia Tbk,PT Solusi Bangun Indonesia Tbk,747,High Risk,High Risk,0,0.91572523,0.03965472,0.044620093,0.91572523,0.87110513,0.31617723905065187,False,False,False,False
H354.JK,Company H354in Medical Care Facilities,HEAL.JK,Medikaloka Hermina Tbk.,PT Medikaloka Hermina Tbk,353,High Risk,High Risk,0,0.9154987,0.039644912,0.04485645,0.9154987,0.87064224,0.31679872418507526,False,False,False,False
I412.JK,Company I412in Marine Shipping,IPCM.JK,Jasa Armada Indonesia Tbk.,PT Jasa Armada Indonesia Tbk,411,High Risk,High Risk,0,0.9154987,0.039644912,0.04485645,0.9154987,0.87064224,0.31679872418507526,False,False,False,False
B160.JK,Company B160in Packaged Foods,BOBA.JK,Formosa Ingredient Factory Tbk.,PT Formosa Ingredient Factory Tbk,159,High Risk,High Risk,0,0.91533905,0.039528023,0.045132916,0.91533905,0.8702061,0.3172227229913187,False,False,False,False
B172.JK,Company B172in Packaged Foods,BRRC.JK,Raja Roti Cemerlang Tbk.,,171,High Risk,High Risk,0,0.91533905,0.039528023,0.045132916,0.91533905,0.8702061,0.3172227229913187,False,False,False,False
C229.JK,Company C229in Packaged Foods,CRAB.JK,Toba Surimi Industries Tbk.,PT Toba Surimi Industries Tbk,228,High Risk,High Risk,0,0.91533905,0.039528023,0.045132916,0.91533905,0.8702061,0.3172227229913187,False,False,False,False
E289.JK,Company E289in Packaged Foods,ENZO.JK,Morenzo Abadi Perkasa Tbk.,PT Morenzo Abadi Perkasa Tbk,288,High Risk,High Risk,0,0.91533905,0.039528023,0.045132916,0.91533905,0.8702061,0.3172227229913187,False,False,False,False
E298.JK,Company E298in ,ETWA.JK,"ETWA.JK,0P0000AV1H,0",PT Eterindo Wahanatama Tbk,297,High Risk,High Risk,0,0.91533905,0.039528023,0.045132916,0.91533905,0.8702061,0.3172227229913187,False,False,False,False
F312.JK,Company F312in Packaged Foods,FOOD.JK,Sentra Food Indonesia Tbk.,PT Sentra Food Indonesia Tbk,311,High Risk,High Risk,0,0.91533905,0.039528023,0.045132916,0.91533905,0.8702061,0.3172227229913187,False,False,False,False
I420.JK,Company I420in Packaged Foods,ISEA.JK,Indo American Seafoods Tbk.,,419,High Risk,High Risk,0,0.91533905,0.039528023,0.045132916,0.91533905,0.8702061,0.3172227229913187,False,False,False,False
M515.JK,Company M515in Packaged Foods,MAXI.JK,Maxindo Karya Anugerah Tbk.,PT Maxindo Karya Anugerah Tbk,514,High Risk,High Risk,0,0.91533905,0.039528023,0.045132916,0.91533905,0.8702061,0.3172227229913187,False,False,False,False
S775.JK,Company S775in ,SRIL.JK,"SRIL.JK,0P0000YZ2P,0",PT Sri Rejeki Isman Tbk,774,High Risk,High Risk,0,0.91533905,0.039528023,0.045132916,0.91533905,0.8702061,0.3172227229913187,False,False,False,False
A897.JK,Company A897in ,ARMY.JK,"ARMY.JK,0P0001AP00,0",PT Armidian Karyatama Tbk,896,High Risk,High Risk,0,0.91533905,0.039528023,0.045132916,0.91533905,0.8702061,0.3172227229913187,False,False,False,False
B898.JK,Company B898in ,BOSS.JK,"BOSS.JK,0P0001CQ56,0",PT. Borneo Olah Sarana Sukses Tbk,897,High Risk,High Risk,0,0.91533905,0.039528023,0.045132916,0.91533905,0.8702061,0.3172227229913187,False,False,False,False
B899.JK,Company B899in ,BTEL.JK,"BTEL.JK,0P0000BGUU,0",PT Bakrie Telecom Tbk,898,High Risk,High Risk,0,0.91533905,0.039528023,0.045132916,0.91533905,0.8702061,0.3172227229913187,False,False,False,False
C900.JK,Company C900in ,CBMF.JK,"CBMF.JK,0P0001JLXG,0",PT Cahaya Bintang Medan Tbk,899,High Risk,High Risk,0,0.91533905,0.039528023,0.045132916,0.91533905,0.8702061,0.3172227229913187,False,False,False,False
C901.JK,Company C901in ,CNTB.JK,"CNTB.JK,0P0000C4JO,0",PT Century Textile Industry Tbk,900,High Risk,High Risk,0,0.91533905,0.039528023,0.045132916,0.91533905,0.8702061,0.3172227229913187,False,False,False,False
C902.JK,Company C902in ,COWL.JK,"COWL.JK,0P0000D53W,0",PT Cowell Development Tbk,901,High Risk,High Risk,0,0.91533905,0.039528023,0.045132916,0.91533905,0.8702061,0.3172227229913187,False,False,False,False
C903.JK,Company C903in ,CPRI.JK,"CPRI.JK,0P0001H7PD,0",PT Capri Nusa Satu Properti Tbk,902,High Risk,High Risk,0,0.91533905,0.039528023,0.045132916,0.91533905,0.8702061,0.3172227229913187,False,False,False,False
D904.JK,Company D904in ,DEAL.JK,"DEAL.JK,0P0001EXWI,0",PT Dewata Freightinternational Tbk,903,High Risk,High Risk,0,0.91533905,0.039528023,0.045132916,0.91533905,0.8702061,0.3172227229913187,False,False,False,False
D905.JK,Company D905in ,DUCK.JK,"DUCK.JK,0P0001EQP8,0",PT Jaya Bersama Indo Tbk,904,High Risk,High Risk,0,0.91533905,0.039528023,0.045132916,0.91533905,0.8702061,0.3172227229913187,False,False,False,False
F907.JK,Company F907in ,FORZ.JK,"FORZ.JK,0P0001ACRN,0",PT Forza Land Indonesia Tbk,906,High Risk,High Risk,0,0.91533905,0.039528023,0.045132916,0.91533905,0.8702061,0.3172227229913187,False,False,False,False
G908.JK,Company G908in ,GAMA.JK,"GAMA.JK,0P0000WGD9,0",PT Aksara Global Development Tbk,907,High Risk,High Risk,0,0.91533905,0.039528023,0.045132916,0.91533905,0.8702061,0.3172227229913187,False,False,False,False
G909.JK,Company G909in ,GOLL.JK,"GOLL.JK,0P000154MR,0",PT Golden Plantation Tbk,908,High Risk,High Risk,0,0.91533905,0.039528023,0.045132916,0.91533905,0.8702061,0.3172227229913187,False,False,False,False
H912.JK,Company H912in ,HKMU.JK,"HKMU.JK,0P0001EQEZ,0",PT HK Metals Utama Tbk,911,High Risk,High Risk,0,0.91533905,0.039528023,0.045132916,0.91533905,0.8702061,0.3172227229913187,False,False,False,False
H913.JK,Company H913in ,HOME.JK,"HOME.JK,0P0000JDAY,0",PT Hotel Mandarine Regency Tbk,912,High Risk,High Risk,0,0.91533905,0.039528023,0.045132916,0.91533905,0.8702061,0.3172227229913187,False,False,False,False
H914.JK,Company H914in ,HOTL.JK,"HOTL.JK,0P0000XUPX,0",PT. Saraswati Griya Lestari Tbk,913,High Risk,High Risk,0,0.91533905,0.039528023,0.045132916,0.91533905,0.8702061,0.3172227229913187,False,False,False,False
J916.JK,Company J916in ,JKSW.JK,"JKSW.JK,0P0000APEN,0","PT Jakarta Kyoei Steel Works, Tbk",915,High Risk,High Risk,0,0.91533905,0.039528023,0.045132916,0.91533905,0.8702061,0.3172227229913187,False,False,False,False
J917.JK,Company J917in ,JSKY.JK,"JSKY.JK,0P0001D26O,0",PT Sky Energy Indonesia Tbk,916,High Risk,High Risk,0,0.91533905,0.039528023,0.045132916,0.91533905,0.8702061,0.3172227229913187,False,False,False,False
K918.JK,Company K918in ,KAYU.JK,"KAYU.JK,0P0001HX07,0",PT Darmi Bersaudara Tbk,917,High Risk,High Risk,0,0.91533905,0.039528023,0.045132916,0.91533905,0.8702061,0.3172227229913187,False,False,False,False
K919.JK,Company K919in ,KBRI.JK,"KBRI.JK,0P0000JDAP,0",PT Kertas Basuki Rachmat Indonesia Tbk,918,High Risk,High Risk,0,0.91533905,0.039528023,0.045132916,0.91533905,0.8702061,0.3172227229913187,False,False,False,False
K920.JK,Company K920in ,KPAL.JK,"KPAL.JK,0P0001DHW9,0",PT Steadfast Marine Tbk,919,High Risk,High Risk,0,0.91533905,0.039528023,0.045132916,0.91533905,0.8702061,0.3172227229913187,False,False,False,False
K921.JK,Company K921in ,KPAS.JK,"KPAS.JK,0P0001EPRC,0",PT Cottonindo Ariesta Tbk,920,High Risk,High Risk,0,0.91533905,0.039528023,0.045132916,0.91533905,0.8702061,0.3172227229913187,False,False,False,False
K922.JK,Company K922in ,KRAH.JK,"KRAH.JK,0P0000ZXDW,0",PT Grand Kartech Tbk,921,High Risk,High Risk,0,0.91533905,0.039528023,0.045132916,0.91533905,0.8702061,0.3172227229913187,False,False,False,False
L924.JK,Company L924in ,LCGP.JK,"LCGP.JK,0P0000EOLE,0",PT Eureka Prima Jakarta Tbk,923,High Risk,High Risk,0,0.91533905,0.039528023,0.045132916,0.91533905,0.8702061,0.3172227229913187,False,False,False,False
L925.JK,Company L925in ,LMAS.JK,"LMAS.JK,0P0000B77G,0",PT Limas Indonesia Makmur Tbk,924,High Risk,High Risk,0,0.91533905,0.039528023,0.045132916,0.91533905,0.8702061,0.3172227229913187,False,False,False,False
M926.JK,Company M926in ,MABA.JK,"MABA.JK,0P0001B2S6,0",PT Marga Abhinaya Abadi Tbk,925,High Risk,High Risk,0,0.91533905,0.039528023,0.045132916,0.91533905,0.8702061,0.3172227229913187,False,False,False,False
M927.JK,Company M927in ,MAGP.JK,"MAGP.JK,0P0000XUPW,0",PT Multi Agro Gemilang Plantation Tbk,926,High Risk,High Risk,0,0.91533905,0.039528023,0.045132916,0.91533905,0.8702061,0.3172227229913187,False,False,False,False
M928.JK,Company M928in ,MAMI.JK,"MAMI.JK,0P0000AH0T,0","PT Mas Murni Indonesia, Tbk",927,High Risk,High Risk,0,0.91533905,0.039528023,0.045132916,0.91533905,0.8702061,0.3172227229913187,False,False,False,False
M929.JK,Company M929in ,MAMIP.JK,"MAMIP.JK,0P0000EGJN,0",,928,High Risk,High Risk,0,0.91533905,0.039528023,0.045132916,0.91533905,0.8702061,0.3172227229913187,False,False,False,False
M931.JK,Company M931in ,MTRA.JK,"MTRA.JK,0P00017FWO,0",PT Mitra Pemuda Tbk,930,High Risk,High Risk,0,0.91533905,0.039528023,0.045132916,0.91533905,0.8702061,0.3172227229913187,False,False,False,False
M932.JK,Company M932in ,MYRX.JK,"MYRX.JK,0P0000C5DS,0",PT Hanson International Tbk,931,High Risk,High Risk,0,0.91533905,0.039528023,0.045132916,0.91533905,0.8702061,0.3172227229913187,False,False,False,False
M933.JK,Company M933in ,MYRXP.JK,"MYRXP.JK,0P0000EGT4,0",PT Hanson International Tbk,932,High Risk,High Risk,0,0.91533905,0.039528023,0.045132916,0.91533905,0.8702061,0.3172227229913187,False,False,False,False
N934.JK,Company N934in ,NIPS.JK,"NIPS.JK,0P0000BS4W,0",PT Nipress Tbk,933,High Risk,High Risk,0,0.91533905,0.039528023,0.045132916,0.91533905,0.8702061,0.3172227229913187,False,False,False,False
N935.JK,Company N935in ,NUSA.JK,"NUSA.JK,0P0001DYYE,0",PT Sinergi Megah Internusa Tbk,934,High Risk,High Risk,0,0.91533905,0.039528023,0.045132916,0.91533905,0.8702061,0.3172227229913187,False,False,False,False
O936.JK,Company O936in ,OCAP.JK,"OCAP.JK,0P0000EKZ2,0",PT Onix Capital Tbk,935,High Risk,High Risk,0,0.91533905,0.039528023,0.045132916,0.91533905,0.8702061,0.3172227229913187,False,False,False,False
P937.JK,Company P937in ,PLAS.JK,"PLAS.JK,0P0000EJOZ,0",PT Polaris Investama Tbk,936,High Risk,High Risk,0,0.91533905,0.039528023,0.045132916,0.91533905,0.8702061,0.3172227229913187,False,False,False,False
P938.JK,Company P938in ,POOL.JK,"POOL.JK,0P0000EQUC,0",PT. Pool Advista Indonesia Tbk,937,High Risk,High Risk,0,0.91533905,0.039528023,0.045132916,0.91533905,0.8702061,0.3172227229913187,False,False,False,False
P940.JK,Company P940in ,PRAS.JK,"PRAS.JK,0P0000EL05,0",PT. Prima Alloy Steel Universal Tbk,939,High Risk,High Risk,0,0.91533905,0.039528023,0.045132916,0.91533905,0.8702061,0.3172227229913187,False,False,False,False
P941.JK,Company P941in ,PURE.JK,"PURE.JK,0P0001IIHI,0",PT Trinitan Metals and Minerals Tbk,940,High Risk,High Risk,0,0.91533905,0.039528023,0.045132916,0.91533905,0.8702061,0.3172227229913187,False,False,False,False
R942.JK,Company R942in ,RIMO.JK,"RIMO.JK,0P0000BRSP,0",PT Rimo International Lestari Tbk,941,High Risk,High Risk,0,0.91533905,0.039528023,0.045132916,0.91533905,0.8702061,0.3172227229913187,False,False,False,False
S943.JK,Company S943in ,SCPI.JK,"SCPI.JK,0P0000B82V,0",Organon Pharma Indonesia PT,942,High Risk,High Risk,0,0.91533905,0.039528023,0.045132916,0.91533905,0.8702061,0.3172227229913187,False,False,False,False
S944.JK,Company S944in ,SIMA.JK,"SIMA.JK,0P0000C0M9,0",PT Siwani Makmur Tbk,943,High Risk,High Risk,0,0.91533905,0.039528023,0.045132916,0.91533905,0.8702061,0.3172227229913187,False,False,False,False
S945.JK,Company S945in ,SKYB.JK,"SKYB.JK,0P0000PSUD,0",PT Northcliff Citranusa Indonesia Tbk,944,High Risk,High Risk,0,0.91533905,0.039528023,0.045132916,0.91533905,0.8702061,0.3172227229913187,False,False,False,False
S947.JK,Company S947in ,SUGI.JK,"SUGI.JK,0P0000BT07,0",,946,High Risk,High Risk,0,0.91533905,0.039528023,0.045132916,0.91533905,0.8702061,0.3172227229913187,False,False,False,False
T948.JK,Company T948in ,TDPM.JK,"TDPM.JK,0P0001D349,0",PT Tridomain Performance Materials Tbk,947,High Risk,High Risk,0,0.91533905,0.039528023,0.045132916,0.91533905,0.8702061,0.3172227229913187,False,False,False,False
T949.JK,Company T949in ,TECH.JK,"TECH.JK,0P0001K0MO,0",PT Indosterling Technomedia TBK,948,High Risk,High Risk,0,0.91533905,0.039528023,0.045132916,0.91533905,0.8702061,0.3172227229913187,False,False,False,False
T950.JK,Company T950in ,TRAM.JK,"TRAM.JK,0P0000I0JV,0",PT Trada Alam Minera Tbk,949,High Risk,High Risk,0,0.91533905,0.039528023,0.045132916,0.91533905,0.8702061,0.3172227229913187,False,False,False,False
T951.JK,Company T951in ,TRIL.JK,"TRIL.JK,0P0000EOL4,0",,950,High Risk,High Risk,0,0.91533905,0.039528023,0.045132916,0.91533905,0.8702061,0.3172227229913187,False,False,False,False
U953.JK,Company U953in ,UNIT.JK,"UNIT.JK,0P0000EL10,0",PT Cahaya Permata Sejahtera Tbk,952,High Risk,High Risk,0,0.91533905,0.039528023,0.045132916,0.91533905,0.8702061,0.3172227229913187,False,False,False,False
S733.JK,Company S733in Farm Products,SGRO.JK,Sampoerna Agro Tbk,PT Sampoerna Agro Tbk,732,High Risk,High Risk,0,0.9152955,0.040105335,0.044599153,0.9152955,0.8706963,0.3174050180634848,False,False,False,False
C228.JK,Company C228in Farm Products,CPRO.JK,Central Proteina Prima Tbk.,PT Central Proteina Prima Tbk,227,High Risk,High Risk,0,0.9152844,0.039635632,0.045079973,0.9152844,0.87020445,0.3173853236851526,False,False,False,False
D240.JK,Company D240in Other Industrial Metals & Mining,DAAZ.JK,Daaz Bara Lestari Tbk.,,239,High Risk,High Risk,0,0.9152844,0.039635632,0.045079973,0.9152844,0.87020445,0.3173853236851526,False,False,False,False
D257.JK,Company D257in Other Industrial Metals & Mining,DKFT.JK,Central Omega Resources Tbk.,PT Central Omega Resources Tbk,256,High Risk,High Risk,0,0.9152844,0.039635632,0.045079973,0.9152844,0.87020445,0.3173853236851526,False,False,False,False
I421.JK,Company I421in Steel,ISSP.JK,Steel Pipe Industry of Indonesi,PT Steel Pipe Industry of Indonesia Tbk,420,High Risk,High Risk,0,0.9152844,0.039635632,0.045079973,0.9152844,0.87020445,0.3173853236851526,False,False,False,False
S736.JK,Company S736in Oil & Gas Equipment & Services,SICO.JK,Sigma Energy Compressindo Tbk.,PT Sigma Energy Compressindo Tbk,735,High Risk,High Risk,0,0.9148986,0.039733667,0.045367733,0.9148986,0.86953086,0.3184531062194683,False,False,False,False
A003.JK,Company A003in Farm Products,AALI.JK,Astra Agro Lestari Tbk.,PT Astra Agro Lestari Tbk,2,High Risk,High Risk,0,0.91476744,0.039794892,0.045437627,0.91476744,0.8693298,0.3188189170897302,False,False,False,False
A007.JK,Company A007in Specialty Retail,ACES.JK,Aspirasi Hidup Indonesia Tbk.,PT Aspirasi Hidup Indonesia Tbk,6,High Risk,High Risk,0,0.91476744,0.039794892,0.045437627,0.91476744,0.8693298,0.3188189170897302,False,False,False,False
A011.JK,Company A011in Beverages - Non-Alcoholic,ADES.JK,Akasha Wira International Tbk.,PT Akasha Wira International Tbk,10,High Risk,High Risk,0,0.91476744,0.039794892,0.045437627,0.91476744,0.8693298,0.3188189170897302,False,False,False,False
A013.JK,Company A013in Credit Services,ADMF.JK,Adira Dinamika Multi Finance Tb,PT Adira Dinamika Multi Finance Tbk,12,High Risk,High Risk,0,0.91476744,0.039794892,0.045437627,0.91476744,0.8693298,0.3188189170897302,False,False,False,False
A020.JK,Company A020in Banks - Regional,AGRS.JK,Bank IBK Indonesia Tbk.,PT Bank IBK Indonesia Tbk,19,High Risk,High Risk,0,0.91476744,0.039794892,0.045437627,0.91476744,0.8693298,0.3188189170897302,False,False,False,False
A025.JK,Company A025in Packaged Foods,AISA.JK,FKS Food Sejahtera Tbk.,PT FKS Food Sejahtera Tbk,24,High Risk,High Risk,0,0.91476744,0.039794892,0.045437627,0.91476744,0.8693298,0.3188189170897302,False,False,False,False
A028.JK,Company A028in Oil & Gas Refining & Marketing,AKRA.JK,AKR Corporindo Tbk,PT AKR Corporindo Tbk,27,High Risk,High Risk,0,0.91476744,0.039794892,0.045437627,0.91476744,0.8693298,0.3188189170897302,False,False,False,False
A038.JK,Company A038in Banks - Regional,AMAR.JK,Bank Amar Indonesia Tbk.,PT Bank Amar Indonesia Tbk,37,High Risk,High Risk,0,0.91476744,0.039794892,0.045437627,0.91476744,0.8693298,0.3188189170897302,False,False,False,False
A039.JK,Company A039in Building Materials,AMFG.JK,Asahimas Flat Glass Tbk,PT Asahimas Flat Glass Tbk,38,High Risk,High Risk,0,0.91476744,0.039794892,0.045437627,0.91476744,0.8693298,0.3188189170897302,False,False,False,False
A044.JK,Company A044in Grocery Stores,AMRT.JK,Sumber Alfaria Trijaya Tbk,PT Sumber Alfaria Trijaya Tbk,43,High Risk,High Risk,0,0.91476744,0.039794892,0.045437627,0.91476744,0.8693298,0.3188189170897302,False,False,False,False
A048.JK,Company A048in Gold,ANTM.JK,Aneka Tambang Tbk.,PT Aneka Tambang Tbk,47,High Risk,High Risk,0,0.91476744,0.039794892,0.045437627,0.91476744,0.8693298,0.3188189170897302,False,False,False,False
A062.JK,Company A062in Building Products & Equipment,ARNA.JK,Arwana Citramulia Tbk,PT Arwana Citramulia Tbk,61,High Risk,High Risk,0,0.91476744,0.039794892,0.045437627,0.91476744,0.8693298,0.3188189170897302,False,False,False,False
A082.JK,Company A082in Auto Parts,AUTO.JK,Astra Otoparts Tbk,PT Astra Otoparts Tbk,81,High Risk,High Risk,0,0.91476744,0.039794892,0.045437627,0.91476744,0.8693298,0.3188189170897302,False,False,False,False
A083.JK,Company A083in Specialty Chemicals,AVIA.JK,Avia Avian Tbk.,PT Avia Avian Tbk,82,High Risk,High Risk,0,0.91476744,0.039794892,0.045437627,0.91476744,0.8693298,0.3188189170897302,False,False,False,False
B101.JK,Company B101in Banks - Regional,BBCA.JK,Bank Central Asia Tbk,PT Bank Central Asia Tbk,100,High Risk,High Risk,0,0.91476744,0.039794892,0.045437627,0.91476744,0.8693298,0.3188189170897302,False,False,False,False
B102.JK,Company B102in Banks - Regional,BBHI.JK,Allo Bank Indonesia Tbk.,PT Allo Bank Indonesia Tbk,101,High Risk,High Risk,0,0.91476744,0.039794892,0.045437627,0.91476744,0.8693298,0.3188189170897302,False,False,False,False
B105.JK,Company B105in Banks - Regional,BBMD.JK,Bank Mestika Dharma Tbk.,PT Bank Mestika Dharma Tbk,104,High Risk,High Risk,0,0.91476744,0.039794892,0.045437627,0.91476744,0.8693298,0.3188189170897302,False,False,False,False
B106.JK,Company B106in Banks - Regional,BBNI.JK,Bank Negara Indonesia  (Persero,PT Bank Negara Indonesia (Persero) Tbk,105,High Risk,High Risk,0,0.91476744,0.039794892,0.045437627,0.91476744,0.8693298,0.3188189170897302,False,False,False,False
B107.JK,Company B107in Banks - Regional,BBRI.JK,Bank Rakyat Indonesia (Persero),PT Bank Rakyat Indonesia (Persero) Tbk,106,High Risk,High Risk,0,0.91476744,0.039794892,0.045437627,0.91476744,0.8693298,0.3188189170897302,False,False,False,False
B111.JK,Company B111in Banks - Regional,BBTN.JK,Bank Tabungan Negara (Persero) ,PT Bank Tabungan Negara (Persero) Tbk,110,High Risk,High Risk,0,0.91476744,0.039794892,0.045437627,0.91476744,0.8693298,0.3188189170897302,False,False,False,False
B112.JK,Company B112in Banks - Regional,BBYB.JK,Bank Neo Commerce Tbk.,PT Bank Neo Commerce Tbk,111,High Risk,High Risk,0,0.91476744,0.039794892,0.045437627,0.91476744,0.8693298,0.3188189170897302,False,False,False,False
B117.JK,Company B117in Banks - Regional,BDMN.JK,Bank Danamon Indonesia Tbk.,PT Bank Danamon Indonesia Tbk,116,High Risk,High Risk,0,0.91476744,0.039794892,0.045437627,0.91476744,0.8693298,0.3188189170897302,False,False,False,False
B137.JK,Company B137in Railroads,BIRD.JK,Blue Bird Tbk.,PT Blue Bird Tbk,136,High Risk,High Risk,0,0.91476744,0.039794892,0.045437627,0.91476744,0.8693298,0.3188189170897302,False,False,False,False
B138.JK,Company B138in Agricultural Inputs,BISI.JK,BISI International Tbk,PT BISI International Tbk,137,High Risk,High Risk,0,0.91476744,0.039794892,0.045437627,0.91476744,0.8693298,0.3188189170897302,False,False,False,False
B139.JK,Company B139in Banks - Regional,BJBR.JK,Bank Pembangunan Daerah Jawa Ba,PT Bank Pembangunan Daerah Jawa Barat dan Banten Tbk,138,High Risk,High Risk,0,0.91476744,0.039794892,0.045437627,0.91476744,0.8693298,0.3188189170897302,False,False,False,False
B140.JK,Company B140in Banks - Regional,BJTM.JK,Bank Pembangunan Daerah Jawa Ti,PT Bank Pembangunan Daerah Jawa Timur Tbk,139,High Risk,High Risk,0,0.91476744,0.039794892,0.045437627,0.91476744,0.8693298,0.3188189170897302,False,False,False,False
B156.JK,Company B156in Banks - Regional,BNGA.JK,Bank CIMB Niaga Tbk.,PT Bank CIMB Niaga Tbk,155,High Risk,High Risk,0,0.91476744,0.039794892,0.045437627,0.91476744,0.8693298,0.3188189170897302,False,False,False,False
B158.JK,Company B158in Banks - Regional,BNLI.JK,Bank Permata Tbk,PT Bank Permata Tbk,157,High Risk,High Risk,0,0.91476744,0.039794892,0.045437627,0.91476744,0.8693298,0.3188189170897302,False,False,False,False
